DT_REFER;DENOM_CIA;ESCALA_MOEDA;ORDEM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05;Outras Obrigaes;8621812.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05;Outras Obrigaes;8147174.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;40196.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;10517.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;40196.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;10517.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02;Outros;8581616.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02;Outros;8136657.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;1547158.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;1406891.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.04;Emprôimo compulsŠo;1047109.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.04;Emprôimo compulsŠo;1216335.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.05;Adiantamento de clientes;1134845.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.05;Adiantamento de clientes;1460455.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.06;Conta de consumo de combust¥l;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.06;Conta de consumo de combust¥l;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.07;Obrigaes de ressarcimento;1618508.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.07;Obrigaes de ressarcimento;859003.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.08;Previd£ia complementar;192209.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.08;Previd£ia complementar;233304.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.09;Encargos Setoriais;586845.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.09;Encargos Setoriais;542913.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.10;ConcessWàa pagar UPB;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.10;ConcessWàa pagar UPB;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.11;Instrumentos financeiros derivativos;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.11;Instrumentos financeiros derivativos;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.12;Passivo financeiro - ConcessWàde Servió PJ)cos;647214.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.12;Passivo financeiro - ConcessWàde Servió PJ)cos;578626.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.13;Cr)tos do Tesouro Nacional;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.13;Cr)tos do Tesouro Nacional;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.14;Obrigaes estimadas;1454148.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.14;Obrigaes estimadas;1602947.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.05.02.15;Diversos;353580.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.05.02.15;Diversos;236183.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06;ProvisWû1722562.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06;ProvisWû2267649.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.02;Outras ProvisWû1722562.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.02;Outras ProvisWû2267649.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.06.02.04;ProvisWàpara conting£ias;1722562.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.06.02.04;ProvisWàpara conting£ias;2267649.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;168381.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;168381.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.07.01.01;Passivos associados a ativos mantidos para venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.07.01.01;Passivos associados a ativos mantidos para venda;168381.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02;Passivo NàCirculante;77825181.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02;Passivo NàCirculante;88002933.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01;Emprôimos e Financiamentos;36427155.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01;Emprôimos e Financiamentos;36474602.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01.01;Emprôimos e Financiamentos;27544337.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01.01;Emprôimos e Financiamentos;25984511.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01.01.01;Em Moeda Nacional;19905700.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01.01.01;Em Moeda Nacional;18042990.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;7638637.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;7941521.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01.02;Deb´ures;8046945.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01.02;Deb´ures;9796381.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.01.03;Financiamento por Arrendamento;835873.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.01.03;Financiamento por Arrendamento;693710.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02;Outras Obrigaes;13398523.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02;Outras Obrigaes;12172244.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02;Outros;13398523.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02;Outros;12172244.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;74060.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;77336.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.03;Emprôimo compulsŠo;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.03;Emprôimo compulsŠo;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.04;Remuneraï aos acionistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.04;Remuneraï aos acionistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.05;Conta de consumo de combust¥l  - CCC;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.05;Conta de consumo de combust¥l  - CCC;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.06;Beneféo PŽmprego;6824632.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.06;Beneféo PŽmprego;5851502.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.07;Adiantamento de clientes;290870.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.07;Adiantamento de clientes;186348.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.08;ConcessWàa pagar - Uso do Bem PJ)co;65954.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.08;ConcessWàa pagar - Uso do Bem PJ)co;81655.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.09;Instrumentos financeiros derivativos;10014.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.09;Instrumentos financeiros derivativos;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.10;Incentivos ao desligamento de pessoal;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.10;Incentivos ao desligamento de pessoal;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.11;Fornecedor;16556.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.11;Fornecedor;16555.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.12;Obrigaes de ressarcimento;22259.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.12;Obrigaes de ressarcimento;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.13;Encargos Setoriais;744442.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.13;Encargos Setoriais;649341.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.14;Contratos onerosos;414705.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.14;Contratos onerosos;428164.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.15;Obrigaï para desmobilizaï de ativos;3040011.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.15;Obrigaï para desmobilizaï de ativos;3268301.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.16;Cr)tos do Tesouro Nacional;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.16;Cr)tos do Tesouro Nacional;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.02.02.17;Outros;1895020.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.02.02.17;Outros;1613042.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.03;Tributos Diferidos;3887234.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.03;Tributos Diferidos;7505349.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;3887234.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;7505349.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.03.01.01;Tributos a recolher;182179.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.03.01.01;Tributos a recolher;260612.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.03.01.02;Imposto de renda e contribuiï social;3705055.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.03.01.02;Imposto de renda e contribuiï social;7244737.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04;ProvisWû24112269.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04;ProvisWû31850738.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02;Outras ProvisWû24112269.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02;Outras ProvisWû31850738.0000000000;S
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.04;ProvisWàconting£ias;24108078.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.04;ProvisWàconting£ias;31142222.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.05;ProvisWàoperacionais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.05;ProvisWàoperacionais;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.04.02.06;ProvisWàpara passivos a descoberto em controladas;4191.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.04.02.06;ProvisWàpara passivos a descoberto em controladas;708516.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.05.01.01;Passivos diretamente associados a ativos nàcirculantes classificados como mantidos para venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.05.01.01;Passivos diretamente associados a ativos nàcirculantes classificados como mantidos para venda;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;PENŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;MIL;ŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
